audio_filename,original_filepath,converted_file_path,recorded_word
Terezinha_kugaru01.wav,bororo/bor_lex06-teresinha-IMG_0715/Terezinha_kugaru01.wav,data/converted_audio/bororo/sd1775410055_2.wav,kugaru
Terezinha_bamagaBaridu.wav,bororo/bor_lex06-teresinha-IMG_0715/Terezinha_bamagaBaridu.wav,data/converted_audio/bororo/sd1775410056_1.wav,bamaga baridu
Terezinha_bamagaBaridu.wav,bororo/bor_lex06-teresinha-IMG_0715/Terezinha_bamagaBaridu.wav,data/converted_audio/bororo/sd1775410056_2.wav,bamaga baridu
Terezinha_ari01.wav,bororo/bor_lex06-teresinha-IMG_0715/Terezinha_ari01.wav,data/converted_audio/bororo/sd1775410057_1.wav,ari
Terezinha_ari01.wav,bororo/bor_lex06-teresinha-IMG_0715/Terezinha_ari01.wav,data/converted_audio/bororo/sd1775410057_2.wav,ari
Terezinha_duguruTabo.wav,bororo/bor_lex06-teresinha-IMG_0715/Terezinha_duguruTabo.wav,data/converted_audio/bororo/sd1775410058_1.wav,duguru tabo
Terezinha_duguruTabo.wav,bororo/bor_lex06-teresinha-IMG_0715/Terezinha_duguruTabo.wav,data/converted_audio/bororo/sd1775410058_2.wav,duguru tabo
Terezinha_magaracada.wav,bororo/bor_lex06-teresinha-IMG_0715/Terezinha_magaracada.wav,data/converted_audio/bororo/sd1775410059_1.wav,magaracada
Terezinha_magaracada.wav,bororo/bor_lex06-teresinha-IMG_0715/Terezinha_magaracada.wav,data/converted_audio/bororo/sd1775410059_2.wav,magaracada
Terezinha_dorugudu.wav,bororo/bor_lex06-teresinha-IMG_0715/Terezinha_dorugudu.wav,data/converted_audio/bororo/sd1775410060_1.wav,dorugudu
Terezinha_dorugudu.wav,bororo/bor_lex06-teresinha-IMG_0715/Terezinha_dorugudu.wav,data/converted_audio/bororo/sd1775410060_2.wav,dorugudu
Terezinha_botugutabo.wav,bororo/bor_lex06-teresinha-IMG_0715/Terezinha_botugutabo.wav,data/converted_audio/bororo/sd1775410061_1.wav,botugutabo
